imagem,classe,ang_1,ang_2,ang_3,ang_4,ang_5,ang_6,ang_7,ang_8
465.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,127.36,176.16,61.54,66.02,154.25,151.5,40.49,35.57
364.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,173.62,166.74,70.32,73.54,133.03,129.39,72.59,85.45
448.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,126.64,167.92,76.16,63.0,150.69,147.37,64.41,50.73
120.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,168.17,159.62,10.59,25.62,163.53,166.59,177.22,169.11
222.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,103.0,79.0,50.34,65.35,120.49,158.25,160.27,71.62
File27.png,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,155.84,166.38,62.54,69.23,161.76,153.72,51.21,45.97
531.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,169.47,148.95,51.07,70.31,166.02,160.67,58.62,49.22
341.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,175.1,148.74,44.26,60.21,165.72,145.13,50.81,50.0
519.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,169.05,161.77,65.53,64.91,143.47,138.64,70.2,64.34
361.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,129.57,76.04,47.0,88.15,109.83,154.16,176.64,57.01
246.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,140.94,107.56,57.18,76.18,147.42,162.84,53.42,64.93
393.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,155.69,115.34,66.14,61.14,135.61,172.04,57.36,66.86
119.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,108.02,120.17,136.31,139.6,141.91,117.23,82.75,62.07
376.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,146.8,170.55,49.09,47.51,156.55,152.2,41.81,34.13
17.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,144.88,132.82,45.93,62.14,131.49,151.18,62.25,77.72
9.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,133.0,132.12,141.65,113.87,143.25,125.78,65.53,58.85
161.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,150.92,148.27,67.96,76.78,151.52,161.13,52.97,55.55
323.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,168.39,172.08,42.95,20.98,109.26,130.45,81.99,166.27
166.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,150.71,165.83,90.53,66.25,152.31,146.99,65.81,53.02
347.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,84.76,106.75,35.05,64.67,139.43,165.93,59.64,72.52
File17.png,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,137.91,166.35,55.91,74.04,152.86,154.61,62.5,80.23
File2.png,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,163.84,150.22,69.24,74.62,140.27,141.18,52.96,65.14
351.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,73.49,164.44,16.46,29.21,99.01,125.01,94.42,94.83
91.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,152.81,165.01,50.66,54.5,148.1,138.47,80.44,68.26
394.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,126.46,172.61,72.41,71.23,156.47,159.06,69.92,66.63
618.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,147.94,173.35,47.09,63.74,128.59,150.84,171.27,66.31
372.jpg,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,155.48,161.09,62.37,68.51,155.81,144.97,59.22,45.68
48.jpg,Pigeon_Pose_or_Kapotasana_,60.34,97.9,154.01,152.73,78.19,78.32,58.33,110.93
53.jpg,Pigeon_Pose_or_Kapotasana_,48.54,110.89,148.53,116.18,106.41,111.2,49.05,62.38
36.jpg,Pigeon_Pose_or_Kapotasana_,58.88,83.05,142.68,133.05,74.78,79.46,64.77,90.12
227.jpg,Pigeon_Pose_or_Kapotasana_,138.07,172.24,84.88,106.18,31.48,30.66,149.43,167.77
133.jpg,Pigeon_Pose_or_Kapotasana_,86.51,81.06,124.61,121.4,77.39,72.66,62.3,59.75
369.jpg,Pigeon_Pose_or_Kapotasana_,147.77,142.65,140.43,124.69,77.1,88.64,94.69,101.2
9.jpg,Pigeon_Pose_or_Kapotasana_,77.43,67.51,136.36,133.28,99.16,100.05,101.44,146.79
408.jpg,Bow_Pose_or_Dhanurasana_,171.85,170.34,106.28,76.21,79.97,96.24,118.54,120.3
318.jpg,Bow_Pose_or_Dhanurasana_,151.63,148.51,175.4,63.64,124.79,95.17,139.04,67.23
93.jpg,Bow_Pose_or_Dhanurasana_,168.77,168.8,73.25,80.91,96.58,93.59,111.46,96.44
656.jpg,Bow_Pose_or_Dhanurasana_,88.88,64.47,115.09,111.59,76.21,98.3,65.46,99.15
160.jpg,Bow_Pose_or_Dhanurasana_,152.46,167.11,85.94,88.92,83.6,83.34,111.68,155.35
0_658.jpg,Bow_Pose_or_Dhanurasana_,153.5,168.71,43.58,61.59,137.88,108.95,69.87,52.91
151.jpg,Bow_Pose_or_Dhanurasana_,169.46,147.63,83.2,68.93,84.69,95.84,92.71,90.91
135.jpg,Bow_Pose_or_Dhanurasana_,150.68,154.11,130.35,132.15,70.69,56.87,110.37,151.34
0_263.jpg,Bow_Pose_or_Dhanurasana_,163.5,163.68,56.75,97.59,117.65,107.18,98.8,83.82
502.jpg,Bow_Pose_or_Dhanurasana_,150.65,150.09,98.26,132.68,92.88,77.07,114.87,106.69
102.jpg,Bow_Pose_or_Dhanurasana_,163.55,144.05,79.12,56.69,95.84,113.4,68.89,93.61
419.jpg,Bow_Pose_or_Dhanurasana_,168.05,148.57,75.1,58.57,94.6,103.84,95.43,105.56
494.jpg,Bow_Pose_or_Dhanurasana_,168.5,165.43,60.17,94.5,104.77,91.0,114.86,97.03
378.jpg,Bow_Pose_or_Dhanurasana_,152.84,170.1,64.84,84.72,115.7,87.01,114.23,95.35
452.jpg,Bow_Pose_or_Dhanurasana_,167.43,148.63,76.38,62.38,99.71,111.84,88.92,107.87
59.jpg,Bow_Pose_or_Dhanurasana_,161.3,149.11,80.31,67.75,105.13,108.27,86.38,84.23
0_441.jpg,Bow_Pose_or_Dhanurasana_,170.13,174.56,60.16,85.73,116.52,100.05,99.32,89.78
72.jpg,Bow_Pose_or_Dhanurasana_,169.99,173.64,96.58,107.16,70.85,76.92,121.86,116.31
299.jpg,Bow_Pose_or_Dhanurasana_,165.8,167.75,56.64,77.65,113.79,96.05,103.38,88.67
556.jpg,Bow_Pose_or_Dhanurasana_,73.45,58.37,134.56,129.99,75.62,74.17,62.06,60.39
430.jpg,Bow_Pose_or_Dhanurasana_,169.35,162.6,90.21,56.84,91.64,98.62,99.07,102.84
467.jpg,Bow_Pose_or_Dhanurasana_,144.56,144.42,105.76,97.71,107.18,98.76,85.81,87.58
590.jpg,Bow_Pose_or_Dhanurasana_,156.02,139.9,52.26,74.46,121.27,106.89,70.03,71.18
686.jpg,Bow_Pose_or_Dhanurasana_,164.58,141.42,66.54,54.11,111.54,130.63,76.2,108.92
49.jpg,Bow_Pose_or_Dhanurasana_,170.96,164.59,95.73,100.29,83.36,78.31,103.22,105.54
498.jpg,Bow_Pose_or_Dhanurasana_,163.61,140.62,21.14,43.21,170.57,170.9,177.64,178.71
243.jpg,Bow_Pose_or_Dhanurasana_,129.1,120.78,124.42,149.43,76.85,74.53,105.05,100.71
31.jpg,Bow_Pose_or_Dhanurasana_,173.28,177.79,38.55,123.23,120.85,79.16,124.18,81.38
7.jpg,Bow_Pose_or_Dhanurasana_,135.4,130.82,134.35,147.42,66.58,64.11,126.29,119.01
458.jpg,Bow_Pose_or_Dhanurasana_,161.04,149.07,74.97,58.92,106.35,119.53,81.37,111.93
622.jpg,Bow_Pose_or_Dhanurasana_,167.09,173.62,78.31,97.51,87.14,74.09,117.61,108.25
513.jpg,Bow_Pose_or_Dhanurasana_,172.91,169.43,66.25,59.14,116.38,139.01,60.9,65.64
674.jpg,Bow_Pose_or_Dhanurasana_,167.95,172.95,86.57,90.49,108.39,94.65,92.36,79.89
234.jpg,Bow_Pose_or_Dhanurasana_,166.0,161.15,76.22,84.05,109.97,97.03,98.9,88.31
302.jpg,Bow_Pose_or_Dhanurasana_,160.88,167.65,66.05,76.7,103.07,87.44,110.71,90.41
359.jpg,Bow_Pose_or_Dhanurasana_,164.69,144.02,86.88,64.39,91.25,121.6,87.3,101.6
523.jpg,Bow_Pose_or_Dhanurasana_,164.39,148.01,86.77,74.58,90.89,100.54,87.8,98.79
260.jpg,Bow_Pose_or_Dhanurasana_,165.72,158.1,104.14,77.2,84.82,106.11,97.27,108.72
112.jpg,Bow_Pose_or_Dhanurasana_,175.97,178.09,117.32,93.9,72.65,81.09,117.29,113.14
246.jpg,Bow_Pose_or_Dhanurasana_,166.77,163.15,99.64,86.14,86.79,91.87,102.18,101.0
124.jpg,Bow_Pose_or_Dhanurasana_,175.6,177.9,58.25,97.12,117.77,103.07,100.63,75.71
175.jpg,Bow_Pose_or_Dhanurasana_,165.45,153.17,72.51,62.97,115.73,123.18,72.75,81.98
123.jpg,Bow_Pose_or_Dhanurasana_,169.41,156.23,67.32,53.57,113.74,125.88,79.65,94.19
185.jpg,Bow_Pose_or_Dhanurasana_,155.33,167.86,68.9,60.93,97.83,100.63,121.66,108.33
12.jpg,Bow_Pose_or_Dhanurasana_,153.02,149.45,87.47,105.55,91.82,111.47,119.35,119.9
0_479.jpg,Bow_Pose_or_Dhanurasana_,110.28,129.19,75.5,106.95,86.94,91.43,119.98,98.91
164.jpg,Bow_Pose_or_Dhanurasana_,147.92,162.29,134.31,122.35,124.38,68.82,102.92,87.62
28.jpg,Bow_Pose_or_Dhanurasana_,112.22,149.78,86.39,77.99,79.54,95.72,125.29,99.4
341.jpg,Bow_Pose_or_Dhanurasana_,127.44,128.42,143.12,154.49,76.39,77.67,104.35,104.3
159.jpg,Bow_Pose_or_Dhanurasana_,162.81,125.53,107.43,30.27,79.13,67.7,168.66,172.29
304.jpg,Bow_Pose_or_Dhanurasana_,168.49,172.65,52.05,102.32,119.53,96.31,90.75,83.12
446.jpg,Bow_Pose_or_Dhanurasana_,152.11,147.62,138.74,117.94,65.37,67.84,120.17,118.1
18.jpg,Bow_Pose_or_Dhanurasana_,171.29,172.58,94.32,95.52,84.01,82.34,113.41,103.08
323.jpg,Bow_Pose_or_Dhanurasana_,167.04,168.03,96.22,103.2,64.6,62.28,137.2,130.91
566.jpg,Bow_Pose_or_Dhanurasana_,151.02,164.93,81.5,82.26,115.08,110.34,89.77,81.44
319.jpg,Bow_Pose_or_Dhanurasana_,163.71,167.45,68.81,97.57,96.62,80.88,122.18,107.87
172.jpg,Bow_Pose_or_Dhanurasana_,155.5,130.25,114.8,120.34,79.8,77.8,115.35,100.59
601.jpg,Bow_Pose_or_Dhanurasana_,114.91,135.94,144.86,135.42,79.89,81.27,97.37,101.74
308.jpg,Bow_Pose_or_Dhanurasana_,175.02,170.48,17.75,20.5,145.64,104.58,130.63,69.58
604.jpg,Bow_Pose_or_Dhanurasana_,154.49,166.5,86.68,102.5,111.38,75.95,142.34,129.58
45.jpg,Bow_Pose_or_Dhanurasana_,178.01,166.04,85.75,91.56,90.32,98.34,101.29,92.06
317.jpg,Bow_Pose_or_Dhanurasana_,163.3,166.03,60.08,71.39,90.7,90.48,117.17,95.42
104.jpg,Bow_Pose_or_Dhanurasana_,147.86,163.11,60.75,95.92,103.51,66.9,113.19,85.24
314.jpg,Bow_Pose_or_Dhanurasana_,143.17,148.7,120.42,137.11,79.46,72.99,114.79,111.45
448.jpg,Bow_Pose_or_Dhanurasana_,171.09,159.97,72.59,93.48,103.56,85.84,109.81,102.34
363.jpg,Bow_Pose_or_Dhanurasana_,152.36,111.05,70.78,56.33,163.13,142.13,71.5,172.15
213.jpg,Bow_Pose_or_Dhanurasana_,155.32,161.04,103.38,87.86,84.65,89.85,99.78,102.38
43.jpg,Bow_Pose_or_Dhanurasana_,154.55,165.18,81.94,113.46,92.29,73.54,113.42,95.17
486.jpg,Bow_Pose_or_Dhanurasana_,162.48,168.37,73.72,90.6,93.83,87.86,111.94,100.15
322.jpg,Bow_Pose_or_Dhanurasana_,174.93,172.12,66.01,114.15,109.07,81.52,102.39,88.3
313.jpg,Bow_Pose_or_Dhanurasana_,150.28,145.84,73.06,138.78,101.64,69.28,97.63,105.38
239.jpg,Bow_Pose_or_Dhanurasana_,170.49,155.64,78.38,65.32,107.52,118.42,79.75,84.29
312.jpg,Bow_Pose_or_Dhanurasana_,164.06,160.54,114.85,102.81,67.9,74.48,111.62,114.2
559.jpg,Bow_Pose_or_Dhanurasana_,174.1,156.08,77.72,65.58,111.41,120.53,84.45,101.99
671.jpg,Bow_Pose_or_Dhanurasana_,148.02,155.94,58.42,49.36,122.5,131.23,66.26,66.14
78.jpg,Bow_Pose_or_Dhanurasana_,152.5,175.67,65.22,75.06,135.47,111.63,104.48,80.53
436.jpg,Bow_Pose_or_Dhanurasana_,144.3,142.05,88.73,68.06,99.79,118.99,62.74,86.75
606.jpg,Bow_Pose_or_Dhanurasana_,56.05,94.12,147.01,110.91,90.47,103.95,44.12,88.45
66.jpg,Bow_Pose_or_Dhanurasana_,119.72,121.38,132.6,139.09,77.62,72.93,100.38,91.24
685.jpg,Bow_Pose_or_Dhanurasana_,159.71,136.62,73.76,59.62,109.29,126.9,82.91,100.56
240.jpg,Bow_Pose_or_Dhanurasana_,163.87,153.85,93.22,80.36,102.04,109.6,79.47,94.59
551.jpg,Bow_Pose_or_Dhanurasana_,174.83,177.07,84.48,79.05,110.26,113.33,78.47,81.78
267.jpg,Bow_Pose_or_Dhanurasana_,156.25,145.59,85.03,67.57,84.67,96.35,104.99,122.33
375.jpg,Bow_Pose_or_Dhanurasana_,166.26,158.69,105.31,94.06,75.73,81.42,108.29,110.37
162.jpg,Bow_Pose_or_Dhanurasana_,173.77,153.55,77.95,65.14,106.92,115.71,84.34,99.44
227.jpg,Bow_Pose_or_Dhanurasana_,169.28,160.7,72.13,82.02,98.37,72.1,160.78,158.6
146.jpg,Bow_Pose_or_Dhanurasana_,176.23,176.78,118.77,112.69,67.19,70.07,124.46,124.14
569.jpg,Bow_Pose_or_Dhanurasana_,176.74,179.9,83.0,114.22,74.36,64.37,145.75,138.51
64.jpg,Bow_Pose_or_Dhanurasana_,147.68,177.96,43.26,83.64,133.78,86.12,82.93,46.36
126.jpg,Bow_Pose_or_Dhanurasana_,177.38,173.04,79.3,76.3,101.58,109.7,96.89,106.22
598.jpg,Bow_Pose_or_Dhanurasana_,170.64,170.4,32.17,41.78,123.09,107.42,85.77,72.05
88.jpg,Bow_Pose_or_Dhanurasana_,164.08,169.22,95.63,68.39,79.01,88.81,86.87,116.23
571.jpg,Bow_Pose_or_Dhanurasana_,112.55,131.19,126.25,90.88,110.3,119.66,69.99,78.25
276.jpg,Bow_Pose_or_Dhanurasana_,66.26,101.13,64.0,47.62,63.45,120.27,90.65,166.82
0_296.jpg,Bow_Pose_or_Dhanurasana_,155.25,170.51,67.64,89.29,123.73,101.56,98.56,76.15
210.jpg,Bow_Pose_or_Dhanurasana_,147.25,71.36,108.23,163.68,97.41,98.81,68.31,81.52
0_339.jpg,Bow_Pose_or_Dhanurasana_,122.83,101.79,74.11,70.18,131.97,155.99,140.92,114.37
418.jpg,Bow_Pose_or_Dhanurasana_,159.98,176.79,85.44,101.8,96.11,80.35,83.37,75.23
584.jpg,Bow_Pose_or_Dhanurasana_,144.29,132.47,93.34,131.97,89.72,77.03,120.91,103.75
612.jpg,Bow_Pose_or_Dhanurasana_,167.63,159.36,60.66,68.35,112.19,114.3,66.79,77.49
416.jpg,Bow_Pose_or_Dhanurasana_,114.08,119.8,113.16,73.46,69.19,134.61,108.75,149.44
54.jpg,Bow_Pose_or_Dhanurasana_,168.49,173.34,80.38,54.03,100.91,112.75,94.6,94.83
665.jpg,Bow_Pose_or_Dhanurasana_,87.11,121.04,143.72,99.38,76.47,82.8,65.25,74.14
56.jpg,Bow_Pose_or_Dhanurasana_,175.75,175.87,64.99,52.43,118.52,149.45,50.78,78.52
600.jpg,Bow_Pose_or_Dhanurasana_,75.58,64.15,134.4,137.61,73.74,74.55,80.77,66.72
369.jpg,Bow_Pose_or_Dhanurasana_,99.12,168.4,75.0,84.11,148.97,121.26,130.06,67.05
1_104.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,113.43,86.34,128.43,143.52,12.12,13.81,164.3,169.71
1_568.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,95.47,111.84,132.65,125.89,22.82,20.69,150.29,163.84
1_229.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,154.59,117.16,116.35,59.33,70.84,75.75,150.49,135.75
File43.png,Standing_Forward_Bend_pose_or_Uttanasana_,130.26,98.48,120.34,92.62,68.31,81.36,148.18,157.06
File23.png,Standing_Forward_Bend_pose_or_Uttanasana_,77.44,102.73,112.0,122.78,39.7,54.28,144.82,160.27
File11.png,Standing_Forward_Bend_pose_or_Uttanasana_,142.87,140.68,35.01,39.69,48.92,59.29,86.02,101.92
File48.png,Standing_Forward_Bend_pose_or_Uttanasana_,97.18,90.56,81.23,86.95,42.06,30.71,140.32,121.55
2_425.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,131.43,166.81,91.59,130.3,70.09,62.4,139.58,138.31
File21.png,Standing_Forward_Bend_pose_or_Uttanasana_,44.71,85.87,87.69,109.36,38.56,71.3,134.59,153.34
1_483.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,100.58,90.39,92.1,97.76,28.43,19.32,170.93,164.25
File8.png,Standing_Forward_Bend_pose_or_Uttanasana_,59.47,129.82,43.13,114.1,33.78,46.7,95.5,114.69
File34.png,Standing_Forward_Bend_pose_or_Uttanasana_,62.6,88.84,60.75,74.38,48.4,69.85,144.18,140.24
File27.png,Standing_Forward_Bend_pose_or_Uttanasana_,80.52,66.27,96.86,93.79,53.41,25.16,139.6,134.32
File1.png,Standing_Forward_Bend_pose_or_Uttanasana_,125.01,121.04,85.12,97.87,51.62,68.75,163.63,158.38
File38.png,Standing_Forward_Bend_pose_or_Uttanasana_,65.92,81.46,93.78,90.94,44.11,59.67,145.82,155.57
File3.png,Standing_Forward_Bend_pose_or_Uttanasana_,59.32,56.64,93.83,86.09,78.07,38.81,132.36,117.66
2_303.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,71.73,91.52,114.88,131.46,27.06,43.54,145.99,168.47
File45.png,Standing_Forward_Bend_pose_or_Uttanasana_,60.24,77.18,101.85,102.21,36.56,42.59,123.74,152.89
1_411.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,99.84,106.83,137.61,128.44,28.04,34.16,154.32,176.63
1_38.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,140.58,124.84,120.49,112.07,70.27,64.25,167.06,156.71
File16.png,Standing_Forward_Bend_pose_or_Uttanasana_,76.29,133.4,94.71,170.77,63.0,20.91,141.21,121.75
File46.png,Standing_Forward_Bend_pose_or_Uttanasana_,104.2,98.21,73.78,129.22,102.21,28.05,102.9,77.47
1_565.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,116.99,91.37,86.22,98.66,47.58,72.55,148.62,141.48
File47.png,Standing_Forward_Bend_pose_or_Uttanasana_,59.64,57.22,73.76,78.22,49.31,40.79,176.4,155.17
1_239.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,114.14,88.87,108.87,101.04,11.23,33.3,160.33,155.21
1_380.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,62.78,131.88,154.42,122.82,99.55,93.09,165.0,174.71
File25.png,Standing_Forward_Bend_pose_or_Uttanasana_,62.37,59.58,88.52,98.28,53.08,49.53,174.5,157.61
2_349.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,116.89,119.83,131.56,126.37,21.54,33.25,147.62,158.57
1_98.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,133.28,148.47,83.91,119.6,49.41,60.12,171.33,168.15
File50.png,Standing_Forward_Bend_pose_or_Uttanasana_,115.99,102.67,110.41,93.74,56.72,44.11,146.58,129.64
1_311.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,157.28,139.48,114.14,113.17,49.9,63.48,166.74,169.64
File29.png,Standing_Forward_Bend_pose_or_Uttanasana_,75.57,65.13,118.56,104.33,29.55,45.7,96.85,118.35
1_17.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,136.16,127.56,143.2,153.04,10.79,9.27,171.78,176.54
File24.png,Standing_Forward_Bend_pose_or_Uttanasana_,104.59,97.12,130.69,115.36,20.78,26.07,76.41,119.59
2_309.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,144.28,129.97,80.51,78.73,73.81,89.41,164.78,169.5
2_166.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,134.8,139.57,118.29,121.0,53.21,50.45,177.0,167.38
File41.png,Standing_Forward_Bend_pose_or_Uttanasana_,125.97,142.41,66.26,65.59,78.0,56.29,168.46,158.63
2_216.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,101.96,120.82,103.13,94.08,56.53,40.02,166.09,135.07
File28.jpeg,Standing_Forward_Bend_pose_or_Uttanasana_,82.22,124.5,145.79,105.1,55.82,23.41,174.19,166.55
1_371.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,86.02,81.63,127.5,123.95,29.48,20.71,162.83,151.67
1_168.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,118.23,79.03,140.74,129.67,28.41,59.5,155.29,173.41
1_436.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,160.51,154.48,110.99,56.19,44.52,46.89,152.99,150.74
File2.png,Standing_Forward_Bend_pose_or_Uttanasana_,64.25,49.72,116.81,122.98,40.49,47.88,160.88,166.25
1_122.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,111.03,100.37,121.74,147.02,14.26,24.75,160.25,166.09
File17.png,Standing_Forward_Bend_pose_or_Uttanasana_,80.82,88.89,100.32,77.75,31.41,73.88,150.86,141.96
File15.png,Standing_Forward_Bend_pose_or_Uttanasana_,54.91,91.47,88.8,111.8,31.15,54.42,132.55,156.19
2_175.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,118.43,98.76,63.08,97.1,64.56,81.48,148.18,164.69
File14.png,Standing_Forward_Bend_pose_or_Uttanasana_,114.5,114.22,88.79,86.77,79.18,50.04,166.64,154.01
2_88.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,155.82,118.26,137.78,115.38,62.07,46.14,163.57,152.35
1_117.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,93.26,83.34,114.73,91.8,23.09,26.14,135.66,155.59
1_224.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,133.41,132.07,126.38,130.29,26.02,31.81,171.7,160.28
1_407.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,73.6,68.37,76.59,103.42,23.83,22.55,160.22,153.54
1_136.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,155.08,140.21,101.36,103.54,70.37,86.8,170.33,166.76
File37.png,Standing_Forward_Bend_pose_or_Uttanasana_,125.26,113.65,99.57,105.84,65.17,79.47,161.73,167.33
File57.png,Standing_Forward_Bend_pose_or_Uttanasana_,91.37,108.07,65.55,78.51,64.77,61.82,167.94,153.56
1_90.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,86.07,73.62,111.58,134.13,23.46,27.13,160.01,163.68
1_527.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,68.31,86.51,133.71,100.22,39.75,32.97,136.25,171.66
File49.png,Standing_Forward_Bend_pose_or_Uttanasana_,121.78,122.05,83.24,68.31,67.46,60.27,137.27,134.15
1_534.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,102.42,121.66,128.92,138.27,21.11,25.43,106.32,84.76
1_363.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,89.58,99.07,93.06,85.47,9.01,42.36,160.41,165.36
File7.png,Standing_Forward_Bend_pose_or_Uttanasana_,71.17,65.92,118.63,93.27,71.11,47.12,145.1,148.19
File35.png,Standing_Forward_Bend_pose_or_Uttanasana_,89.23,93.4,77.05,109.66,55.29,38.64,152.85,76.76
File4.png,Standing_Forward_Bend_pose_or_Uttanasana_,91.08,60.78,102.03,103.66,26.57,70.67,140.16,133.75
File42.png,Standing_Forward_Bend_pose_or_Uttanasana_,139.24,128.02,81.2,75.63,77.89,90.97,154.8,153.4
File53.png,Standing_Forward_Bend_pose_or_Uttanasana_,110.36,102.62,90.04,118.32,78.62,82.06,161.6,164.91
1_420.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,109.23,77.74,130.79,137.15,84.46,84.67,172.64,169.46
File19.png,Standing_Forward_Bend_pose_or_Uttanasana_,49.99,57.33,105.48,119.74,37.69,67.48,131.1,141.84
1_374.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,109.85,93.78,88.42,75.92,42.92,27.18,173.91,157.01
File54.png,Standing_Forward_Bend_pose_or_Uttanasana_,122.18,133.07,51.18,38.04,93.53,69.25,170.19,165.41
1_197.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,145.11,126.04,120.96,111.47,56.42,48.98,159.4,155.15
File12.png,Standing_Forward_Bend_pose_or_Uttanasana_,63.4,89.54,111.96,127.55,24.32,56.8,131.16,131.72
1_188.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,151.62,153.71,131.81,145.72,122.76,125.25,170.9,163.87
1_365.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,124.5,132.99,118.59,129.58,22.43,27.29,160.25,164.43
1_94.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,142.92,156.01,80.55,76.87,77.82,61.94,169.93,167.79
File30.png,Standing_Forward_Bend_pose_or_Uttanasana_,115.35,116.01,94.83,114.91,57.6,82.74,151.86,167.91
File52.png,Standing_Forward_Bend_pose_or_Uttanasana_,58.59,55.49,89.36,91.29,35.48,80.06,128.56,146.34
2_180.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,122.01,138.26,73.45,61.49,92.16,85.48,165.05,164.77
1_558.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,73.9,86.69,108.93,96.95,31.85,46.86,138.32,159.67
File32.png,Standing_Forward_Bend_pose_or_Uttanasana_,140.0,139.19,27.82,33.38,159.14,164.5,176.79,173.66
2_271.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,146.95,132.63,94.29,98.6,67.31,54.54,162.13,153.28
1_595.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,68.0,70.29,113.79,141.87,34.36,45.02,115.63,155.42
2_466.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,153.84,133.26,94.79,97.52,69.29,81.12,169.39,166.86
1_16.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,91.26,105.76,136.57,130.24,24.77,30.18,154.79,163.61
1_140.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,59.96,75.67,126.95,116.05,40.77,30.68,122.14,159.41
File22.png,Standing_Forward_Bend_pose_or_Uttanasana_,76.33,100.49,114.03,98.61,47.71,34.4,168.34,170.57
1_308.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,87.87,105.09,116.16,121.84,20.05,35.71,146.3,158.44
1_53.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,103.43,92.42,107.43,126.48,18.36,23.87,156.66,152.91
2_574.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,61.34,111.45,89.44,67.53,38.37,39.07,117.77,135.5
1_428.jpg,Standing_Forward_Bend_pose_or_Uttanasana_,114.27,90.67,147.55,136.98,39.41,39.43,158.99,168.6
